-1.5625e-05,-1.3184e-05,-1.0253999999999999e-05,-2.0507999999999997e-05,-1.9042999999999997e-05,-1.3672e-05,-1.7578e-05,-1.7578e-05,-1.5625e-05,-1.9042999999999997e-05,-2.1484e-05,-2.0507999999999997e-05,-2.1484e-05,-2.0019999999999998e-05,-1.4648e-05,-1.7578e-05,-1.4648e-05,-1.123e-05,-1.3672e-05,-1.416e-05,-1.5137e-05,-1.8066e-05,-2.1972999999999998e-05,-2.3925999999999998e-05,-2.0995999999999997e-05,-2.0995999999999997e-05,-2.3437999999999998e-05,-2.5390999999999998e-05,-2.1484e-05,-2.1484e-05,-2.5879e-05,-2.8808999999999998e-05,-2.9785e-05,-2.8808999999999998e-05,-3.125e-05,-3.3203e-05,-3.8085999999999994e-05,-3.5645e-05,-3.6621e-05,-3.906199999999999e-05,-3.7109e-05,-4.1991999999999994e-05,-3.8573999999999994e-05,-3.4668e-05,-3.8573999999999994e-05,-3.2715e-05,-2.5879e-05,-2.6367e-05,-3.418e-05,-3.2226999999999995e-05,-2.9297e-05,-3.418e-05,-2.7344e-05,-1.8554999999999998e-05,-1.5137e-05,-1.9042999999999997e-05,-2.1484e-05,-2.2460999999999997e-05,-2.1972999999999998e-05,-1.6113e-05,-1.2207e-05,-1.5137e-05,-1.416e-05,-1.1718999999999999e-05,-1.5625e-05,-1.6601999999999998e-05,-1.8554999999999998e-05,-1.6601999999999998e-05,-1.8066e-05,-1.6601999999999998e-05,-9.277e-06,-9.766e-06,-8.789e-06,-7.324e-06,-9.277e-06,-5.858999999999999e-06,-4.883e-06,-1.123e-05,-9.766e-06,-7.324e-06,-1.6113e-05,-1.9042999999999997e-05,-1.3672e-05,-1.416e-05,-1.6113e-05,-1.9042999999999997e-05,-1.9042999999999997e-05,-1.1718999999999999e-05,-1.416e-05,-1.6601999999999998e-05,-1.8066e-05,-2.0019999999999998e-05,-1.9530999999999996e-05,-2.2949e-05,-2.6367e-05,-2.832e-05,-2.4902e-05,-2.3437999999999998e-05,-2.2460999999999997e-05,-1.8066e-05,-1.3672e-05,-1.8554999999999998e-05,-2.3925999999999998e-05,-2.6855e-05,-2.832e-05,-2.9785e-05,-2.6855e-05,-2.2460999999999997e-05,-1.9530999999999996e-05,-1.6113e-05,-2.2460999999999997e-05,-3.0762e-05,-2.9785e-05,-2.1484e-05,-1.6113e-05,-1.7578e-05,-1.5137e-05,-1.3184e-05,-1.2695e-05,-1.0742e-05,-1.3672e-05,-1.8066e-05,-1.2695e-05,-1.2207e-05,-2.0019999999999998e-05,-1.9530999999999996e-05,-1.709e-05,-2.0019999999999998e-05,-2.2949e-05,-2.0507999999999997e-05,-1.2695e-05,-2.93e-06,-1.2207e-05,-3.5156e-05,-3.7597999999999995e-05,-2.9785e-05,-3.2715e-05,-3.8573999999999994e-05,-3.6621e-05,-3.3203e-05,-3.9551e-05,-3.7109e-05,-3.418e-05,-3.7109e-05,-3.1738e-05,-2.6367e-05,-2.3925999999999998e-05,-2.0995999999999997e-05,-2.3437999999999998e-05,-2.7344e-05,-2.6855e-05,-2.8808999999999998e-05,-3.0273e-05,-2.7344e-05,-1.9530999999999996e-05,-1.5137e-05,-2.3437999999999998e-05,-2.3925999999999998e-05,-2.0507999999999997e-05,-2.1972999999999998e-05,-2.4414e-05,-2.4902e-05,-2.2949e-05,-2.4902e-05,-2.7344e-05,-2.9297e-05,-2.4414e-05,-2.2460999999999997e-05,-2.5390999999999998e-05,-1.9530999999999996e-05,-1.6113e-05,-2.5879e-05,-2.9785e-05,-2.4902e-05,-2.6855e-05,-2.7344e-05,-2.6367e-05,-2.3437999999999998e-05,-2.0995999999999997e-05,-2.2949e-05,-2.0507999999999997e-05,-1.8554999999999998e-05,-1.7578e-05,-2.3925999999999998e-05,-2.5390999999999998e-05,-1.9042999999999997e-05,-2.1484e-05,-2.4414e-05,-2.9785e-05,-3.0762e-05,-2.832e-05,-2.832e-05,-2.0019999999999998e-05,-2.3925999999999998e-05,-2.8808999999999998e-05,-2.2460999999999997e-05,-2.1972999999999998e-05,-2.6367e-05,-2.4902e-05,-2.3925999999999998e-05,-1.4648e-05,-9.766e-06,-2.0995999999999997e-05,-2.1972999999999998e-05,-2.0019999999999998e-05,-2.6855e-05,-3.3203e-05,-3.6133e-05,-2.5390999999999998e-05,-1.8554999999999998e-05,-2.5390999999999998e-05,-2.2460999999999997e-05,-1.9042999999999997e-05,-2.4902e-05,-2.6367e-05,-2.2949e-05,-2.1972999999999998e-05,-1.8066e-05,-1.8066e-05,-2.1972999999999998e-05,-1.9042999999999997e-05,-1.709e-05,-1.9530999999999996e-05,-2.4414e-05,-2.5879e-05,-2.5879e-05,-2.6855e-05,-2.1972999999999998e-05,-2.1484e-05,-3.3203e-05,-3.6621e-05,-3.3203e-05,-3.1738e-05,-3.125e-05,-3.8573999999999994e-05,-3.7597999999999995e-05,-4.0527e-05,-4.4921999999999994e-05,-3.5156e-05,-3.8085999999999994e-05,-4.5898e-05,-3.3691e-05,-3.2226999999999995e-05,-4.0527e-05,-3.906199999999999e-05,-3.5645e-05,-3.0762e-05,-3.0273e-05,-3.1738e-05,-3.0273e-05,-2.6367e-05,-3.0273e-05,-3.6621e-05,-3.3691e-05,-2.3437999999999998e-05,-1.3184e-05,-1.3672e-05,-1.2695e-05,-1.3672e-05,-2.0995999999999997e-05,-2.4414e-05,-1.9042999999999997e-05,-1.5137e-05,-1.5625e-05,-2.0995999999999997e-05,-2.4414e-05,-2.6855e-05,-2.7344e-05,-2.0995999999999997e-05,-2.5390999999999998e-05,-2.832e-05,-2.0995999999999997e-05,-1.7578e-05,-1.9042999999999997e-05,-2.3925999999999998e-05,-2.5390999999999998e-05,-2.4902e-05,-2.7344e-05,-2.6367e-05,-2.8808999999999998e-05,-2.6367e-05,-2.7344e-05,-3.2226999999999995e-05,-3.0273e-05,-2.832e-05,-2.832e-05,-3.4668e-05,-3.906199999999999e-05,-3.1738e-05,-2.4902e-05,-2.832e-05,-2.9297e-05,-2.3437999999999998e-05,-2.0507999999999997e-05,-2.7832e-05,-2.7832e-05,-2.5879e-05,-3.3203e-05,-3.0762e-05,-3.2715e-05,-3.1738e-05,-2.2949e-05,-2.3437999999999998e-05,-3.1738e-05,-3.4668e-05,-2.832e-05,-2.5390999999999998e-05,-2.7344e-05,-2.9785e-05,-2.6855e-05,-2.3925999999999998e-05,-2.4902e-05,-2.5390999999999998e-05,-2.5879e-05,-2.6855e-05,-2.4902e-05,-2.7344e-05,-3.418e-05,-2.9785e-05,-2.8808999999999998e-05,-3.2226999999999995e-05,-3.125e-05,-3.4668e-05,-3.125e-05,-3.0273e-05,-3.418e-05,-3.2715e-05,-2.9297e-05,-2.4414e-05,-2.8808999999999998e-05,-3.1738e-05,-2.7344e-05,-2.6367e-05,-2.832e-05,-2.7832e-05,-2.4414e-05,-2.6855e-05,-3.0762e-05,-2.7832e-05,-2.5879e-05,-2.8808999999999998e-05,-3.2715e-05,-3.2715e-05,-2.1972999999999998e-05,-1.9530999999999996e-05,-2.9785e-05,-2.3437999999999998e-05,-1.9530999999999996e-05,-2.3437999999999998e-05,-2.6855e-05,-2.832e-05,-2.9785e-05,-3.3691e-05,-3.7109e-05,-2.9297e-05,-2.9297e-05,-2.7344e-05,-1.9530999999999996e-05,-2.7832e-05,-3.2715e-05,-3.125e-05,-2.832e-05,-3.0762e-05,-3.3691e-05,-3.125e-05,-3.2226999999999995e-05,-3.418e-05,-3.418e-05,-3.418e-05,-3.3691e-05,-3.418e-05,-4.1015999999999995e-05,-4.4921999999999994e-05,-4.0527e-05,-4.1015999999999995e-05,-4.3945e-05,-5.2246e-05,-5.2246e-05,-3.8085999999999994e-05,-3.0273e-05,-3.4668e-05,-3.906199999999999e-05,-3.2715e-05,-3.2226999999999995e-05,-3.6133e-05,-3.4668e-05,-3.3691e-05,-2.9785e-05,-2.5390999999999998e-05,-3.5645e-05,-3.6621e-05,-2.7344e-05,-2.9785e-05,-3.3203e-05,-2.9785e-05,-2.832e-05,-2.3925999999999998e-05,-2.5879e-05,-3.3203e-05,-2.9785e-05,-2.5390999999999998e-05,-2.9297e-05,-3.3691e-05,-3.4668e-05,-3.0762e-05,-2.832e-05,-3.4668e-05,-3.0762e-05,-2.6855e-05,-3.125e-05,-3.2226999999999995e-05,-3.0762e-05,-3.1738e-05,-3.125e-05,-3.4668e-05,-3.8085999999999994e-05,-3.7597999999999995e-05,-3.5156e-05,-3.5645e-05,-3.9551e-05,-3.8085999999999994e-05,-3.7109e-05,-3.7109e-05,-3.7597999999999995e-05,-3.6133e-05,-3.2226999999999995e-05,-3.2226999999999995e-05,-3.4668e-05,-3.6133e-05,-3.7109e-05,-3.6621e-05,-3.125e-05,-3.418e-05,-3.3691e-05,-2.7344e-05,-2.9297e-05,-2.9785e-05,-2.9297e-05,-3.125e-05,-2.9785e-05,-3.8573999999999994e-05,-4.2969e-05,-3.4668e-05,-3.3203e-05,-3.6133e-05,-3.906199999999999e-05,-3.8085999999999994e-05,-3.3203e-05,-3.6621e-05,-4.0039e-05,-3.6133e-05,-3.7597999999999995e-05,-4.1015999999999995e-05,-4.1015999999999995e-05,-4.0039e-05,-3.9551e-05,-4.0527e-05,-4.0527e-05,-3.6621e-05,-3.2226999999999995e-05,-3.1738e-05,-3.8085999999999994e-05,-4.1015999999999995e-05,-3.906199999999999e-05,-3.6133e-05,-3.2226999999999995e-05,-3.2226999999999995e-05,-3.418e-05,-2.3925999999999998e-05,-2.7344e-05,-3.5645e-05,-2.832e-05,-2.4902e-05,-2.8808999999999998e-05,-3.6133e-05,-3.5645e-05,-3.0762e-05,-3.1738e-05,-3.4668e-05,-3.1738e-05,-2.9297e-05,-2.7344e-05,-2.4414e-05,-2.4902e-05,-2.8808999999999998e-05,-2.6367e-05,-3.0273e-05,-3.8085999999999994e-05,-3.7109e-05,-2.9785e-05,-2.8808999999999998e-05,-3.418e-05,-3.418e-05,-3.3203e-05,-3.1738e-05,-3.3203e-05,-3.5645e-05,-3.2715e-05,-3.0273e-05,-2.832e-05,-2.832e-05,-2.832e-05,-2.7344e-05,-2.4902e-05,-1.6601999999999998e-05,-1.416e-05,-2.0507999999999997e-05,-2.2460999999999997e-05,-2.3437999999999998e-05,-2.4414e-05,-2.1484e-05,-2.4414e-05,-3.3691e-05,-3.3203e-05,-3.0273e-05,-2.8808999999999998e-05,-2.6367e-05,-3.0273e-05,-2.7832e-05,-2.3925999999999998e-05,-2.9785e-05,-2.5879e-05,-3.0273e-05,-4.0039e-05,-3.6621e-05,-3.5645e-05,-3.3203e-05,-2.4902e-05,-2.0507999999999997e-05,-2.0995999999999997e-05,-2.0019999999999998e-05,-2.0995999999999997e-05,-2.3437999999999998e-05,-2.4414e-05,-2.9297e-05,-3.7109e-05,-3.4668e-05,-2.7344e-05,-2.5390999999999998e-05,-1.8554999999999998e-05,-1.5625e-05,-2.4414e-05,-2.5390999999999998e-05,-2.3437999999999998e-05,-2.6367e-05,-2.5390999999999998e-05,-2.2460999999999997e-05,-2.6855e-05,-2.3925999999999998e-05,-1.8554999999999998e-05,-1.8554999999999998e-05,-2.0995999999999997e-05,-1.9530999999999996e-05,-1.2207e-05,-1.4648e-05,-2.1484e-05,-2.0507999999999997e-05,-1.8066e-05,-1.7578e-05,-1.5625e-05,-1.6601999999999998e-05,-1.8066e-05,-1.3184e-05,-2.1484e-05,-2.6367e-05,-2.2460999999999997e-05,-2.7832e-05,-2.5879e-05,-1.9042999999999997e-05,-2.1972999999999998e-05,-2.3437999999999998e-05,-2.4902e-05,-2.832e-05,-2.0507999999999997e-05,-2.0507999999999997e-05,-2.9297e-05,-3.5156e-05,-3.2715e-05,-2.9297e-05,-3.125e-05,-3.0273e-05,-2.6367e-05,-2.0507999999999997e-05,-2.0019999999999998e-05,-2.1484e-05,-2.6367e-05,-2.5879e-05,-1.8554999999999998e-05,-1.709e-05,-1.8554999999999998e-05,-2.1484e-05,-2.4902e-05,-2.0019999999999998e-05,-2.1972999999999998e-05,-2.6855e-05,-2.1972999999999998e-05,-2.1972999999999998e-05,-2.7832e-05,-2.7344e-05,-2.0995999999999997e-05,-1.9042999999999997e-05,-2.6367e-05,-3.418e-05,-3.1738e-05,-3.0762e-05,-3.5645e-05,-3.3203e-05,-2.7832e-05,-2.0507999999999997e-05,-1.709e-05,-2.1972999999999998e-05,-2.3437999999999998e-05,-2.8808999999999998e-05,-3.5156e-05,-3.3203e-05,-3.2226999999999995e-05,-2.5879e-05,-2.7344e-05,-2.7832e-05,-3.0273e-05,-3.1738e-05,-2.5879e-05,-2.9297e-05,-2.7344e-05,-2.9297e-05,-3.0273e-05,-2.7832e-05,-3.3691e-05,-3.418e-05,-2.7832e-05,-2.1484e-05,-2.7344e-05,-3.2226999999999995e-05,-3.2715e-05,-3.5156e-05,-3.5156e-05,-3.6621e-05,-4.3945e-05,-4.9316e-05,-4.6875e-05,-4.3457e-05,-4.1015999999999995e-05,-4.4921999999999994e-05,-4.3457e-05,-3.7597999999999995e-05,-4.0039e-05,-4.1503999999999994e-05,-4.1015999999999995e-05,-4.834e-05,-5.5176e-05,-5.2246e-05,-5.5176e-05,-5.957e-05,-5.3222999999999995e-05,-4.834e-05,-4.834e-05,-4.7363e-05,-5.2734e-05,-5.8104999999999993e-05,-6.0546999999999995e-05,-5.8104999999999993e-05,-6.0058999999999995e-05,-6.9336e-05,-7.0312e-05,-7.0312e-05,-7.2266e-05,-7.3242e-05,-7.2266e-05,-7.3242e-05,-7.714799999999999e-05,-7.714799999999999e-05,-7.8613e-05,-8.398399999999999e-05,-8.0078e-05,-7.9102e-05,-8.2031e-05,-7.568399999999999e-05,-7.421899999999999e-05,-7.617199999999999e-05,-7.373e-05,-7.421899999999999e-05,-7.568399999999999e-05,-7.617199999999999e-05,-7.7637e-05,-7.8125e-05,-7.665999999999999e-05,-8.300799999999999e-05,-8.251999999999999e-05,-8.0566e-05,-8.447299999999999e-05,-8.398399999999999e-05,-8.349599999999999e-05,-8.251999999999999e-05,-8.2031e-05,-7.959e-05,-8.0078e-05,-8.1543e-05,-8.544899999999999e-05,-9.179699999999999e-05,-9.6191e-05,-9.5215e-05,-9.814499999999999e-05,-9.6191e-05,-9.179699999999999e-05,-9.7168e-05,-0.00010156199999999999,-0.000104004,-9.4238e-05,-8.8867e-05,-9.4727e-05,-9.5215e-05,-9.4238e-05,-0.00010009799999999999,-0.00010790999999999999,-0.00010742199999999999,-0.000103516,-0.000104492,-0.00010595699999999999,-0.00010058599999999999,-9.960899999999999e-05,-0.00010986299999999999,-0.000111328,-0.00010986299999999999,-0.00011425799999999999,-0.000117676,-0.00011523399999999999,-0.00011474599999999999,-0.000117188,-0.00011425799999999999,-0.000117188,-0.000118164,-0.00011084,-0.000112793,-0.000111328,-0.00010937499999999999,-0.00011376999999999999,-0.00011084,-0.00010790999999999999,-0.000104492,-0.00010595699999999999,-0.000111328,-0.00010546899999999999,-0.000102051,-0.00010839799999999999,-0.000110352,-0.00010986299999999999,-0.00010986299999999999,-0.00010742199999999999,-0.000104492,-0.000103027,-0.00010937499999999999,-0.00010888699999999999,-0.00010595699999999999,-0.000111816,-0.000110352,-0.00010546899999999999,-0.000104004,-0.00010790999999999999,-0.00010595699999999999,-9.912099999999999e-05,-0.000104492,-0.000103516,-9.814499999999999e-05,-0.00010058599999999999,-9.863299999999999e-05,-9.4238e-05,-9.4238e-05,-9.7656e-05,-0.000102051,-0.000102051,-9.960899999999999e-05,-0.00010156199999999999,-9.7168e-05,-9.5703e-05,-0.000102539,-0.00010058599999999999,-9.863299999999999e-05,-0.000104492,-0.00010009799999999999,-9.179699999999999e-05,-9.277299999999999e-05,-9.179699999999999e-05,-8.9355e-05,-8.7402e-05,-9.081999999999999e-05,-9.375e-05,-9.277299999999999e-05,-8.6914e-05,-8.6914e-05,-9.277299999999999e-05,-9.228499999999999e-05,-9.3262e-05,-9.033199999999999e-05,-9.179699999999999e-05,-9.375e-05,-8.984399999999999e-05,-8.349599999999999e-05,-8.251999999999999e-05,-8.398399999999999e-05,-8.0078e-05,-7.8125e-05,-7.3242e-05,-6.787099999999999e-05,-6.2988e-05,-5.9082e-05,-6.2988e-05,-6.6406e-05,-6.738299999999999e-05,-6.4941e-05,-6.787099999999999e-05,-7.2266e-05,-6.543e-05,-6.347699999999999e-05,-6.6406e-05,-6.2988e-05,-6.25e-05,-6.1523e-05,-5.8594e-05,-5.5664e-05,-4.7851999999999995e-05,-5.0780999999999994e-05,-5.1758e-05,-5.127e-05,-5.3222999999999995e-05,-4.9316e-05,-4.2969e-05,-4.1503999999999994e-05,-4.6875e-05,-4.834e-05,-4.4921999999999994e-05,-4.4433999999999995e-05,-4.2969e-05,-4.0039e-05,-3.8573999999999994e-05,-3.4668e-05,-3.1738e-05,-3.0762e-05,-3.0273e-05,-2.9785e-05,-2.9297e-05,-3.2226999999999995e-05,-3.3691e-05,-2.9297e-05,-3.418e-05,-4.2969e-05,-3.9551e-05,-3.125e-05,-2.9297e-05,-3.0273e-05,-2.9785e-05,-2.7832e-05,-2.6367e-05,-3.0273e-05,-3.1738e-05,-2.9785e-05,-2.5390999999999998e-05,-2.4902e-05,-2.832e-05,-2.9297e-05,-2.832e-05,-2.5390999999999998e-05,-3.0762e-05,-3.6621e-05,-3.3203e-05,-2.7344e-05,-2.0995999999999997e-05,-1.8066e-05,-1.9042999999999997e-05,-1.416e-05,-9.766e-06,-9.766e-06,-3.418e-06,-2.4409999999999996e-06,-5.371e-06,-5.858999999999999e-06,-9.766e-06,-7.812e-06,-5.371e-06,-1.5137e-05,-1.416e-05,-6.836e-06,-3.906e-06,-3.906e-06,-1.953e-06,9.77e-07,3.418e-06,8.789e-06,6.836e-06,9.277e-06,1.0742e-05,8.300999999999999e-06,9.277e-06,8.789e-06,1.465e-06,2.4409999999999996e-06,7.324e-06,1.0742e-05,1.1718999999999999e-05,6.347999999999999e-06,1.2695e-05,1.416e-05,9.277e-06,7.812e-06,5.858999999999999e-06,3.418e-06,-1.465e-06,-1.465e-06,2.4409999999999996e-06,3.906e-06,8.789e-06,1.3672e-05,1.4648e-05,1.3672e-05,1.4648e-05,1.0742e-05,6.836e-06,8.789e-06,8.300999999999999e-06,1.0742e-05,1.123e-05,7.812e-06,6.836e-06,9.766e-06,1.2207e-05,1.6113e-05,2.2460999999999997e-05,2.0507999999999997e-05,1.7578e-05,1.6113e-05,1.6601999999999998e-05,1.9042999999999997e-05,1.5625e-05,6.347999999999999e-06,3.418e-06,9.277e-06,2.4409999999999996e-06,-5.371e-06,2.4409999999999996e-06,4.3949999999999994e-06,1.465e-06,3.906e-06,5.371e-06,1.0253999999999999e-05,1.3672e-05,1.0253999999999999e-05,1.3184e-05,1.8554999999999998e-05,1.8554999999999998e-05,1.416e-05,1.709e-05,2.5390999999999998e-05,2.0995999999999997e-05,1.1718999999999999e-05,1.123e-05,1.416e-05,9.277e-06,4.3949999999999994e-06,7.812e-06,9.766e-06,9.277e-06,8.789e-06,1.123e-05,5.858999999999999e-06,4.3949999999999994e-06,5.858999999999999e-06,4.3949999999999994e-06,7.812e-06,1.3672e-05,1.2695e-05,7.324e-06,8.300999999999999e-06,1.0253999999999999e-05,1.3672e-05,1.4648e-05,7.812e-06,8.300999999999999e-06,1.0742e-05,6.836e-06,6.836e-06,8.300999999999999e-06,2.93e-06,-3.906e-06,1.465e-06,4.883e-06,3.418e-06,6.836e-06,0.0,-5.858999999999999e-06,-6.347999999999999e-06,-1.0253999999999999e-05,-9.277e-06,-3.906e-06,-1.465e-06,-9.77e-07,-1.465e-06,2.4409999999999996e-06,7.324e-06,8.789e-06,9.766e-06,1.2207e-05,1.6113e-05,1.4648e-05,1.416e-05,1.1718999999999999e-05,5.858999999999999e-06,5.858999999999999e-06,6.836e-06,2.4409999999999996e-06,-4.879999999999999e-07,9.77e-07,-2.4409999999999996e-06,-8.789e-06,-6.347999999999999e-06,4.879999999999999e-07,4.879999999999999e-07,3.418e-06,3.906e-06,-1.465e-06,7.324e-06,8.300999999999999e-06,5.371e-06,6.836e-06,3.906e-06,4.3949999999999994e-06,6.347999999999999e-06
